account_name,campaign_id,adset_id,campaign_name,adset_name,effective_status,delivery_status,daily_budget,bid_amount,bid_strategy,budget_optimization,roas_target,objective,optimization_goal,geo_countries,language,creation_date,start_time
ACC-04,31146805328430,31194350336491,slg:flexible-ev-chargers-deals-62_[ch=70931]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_1DV_st:blue_aid:_usr:30_date:20260603_Vid:116535_act:105201_ci:_jid:525486,adst_slg:flexible-ev-chargers-deals-62_[ch=70931]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_1DV_st:blue_aid:_usr:30_date:20260603_Vid:116535_act:105201_ci:_jid:525486,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,OFFSITE_CONVERSIONS,"[""US"", ""NZ"", ""CA"", ""GB"", ""AU""]",,2026-06-03 01:16:47+00,2026-06-03 01:16:48+00
ACC-04,31211859955272,31689028566172,slg:smart-suv-deals-options-53_[ch=80071]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blue_aid:_usr:30_date:20260603_Vid:582720_act:105201_ci:_jid:680661,adst_slg:smart-suv-deals-options-53_[ch=80071]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blue_aid:_usr:30_date:20260603_Vid:582720_act:105201_ci:_jid:680661,ACTIVE,ADSET_OFF,635.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",,2026-06-03 01:17:11+00,2026-06-03 01:17:13+00
ACC-04,31216474996161,31805212481811,slg:compact-ev-chargers-review-06_[ch=24260]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260603_Vid:649909_act:105201_ci:_jid:143324,adst_slg:compact-ev-chargers-review-06_[ch=24260]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260603_Vid:649909_act:105201_ci:_jid:143324,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US"", ""AL"", ""MO"", ""ME"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""TZ"", ""LY"", ""MQ"", ""BW"", ""IT"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""AW"", ""PF"", ""BM"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""KG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AN"", ""AQ"", ""BQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""CW"", ""TF"", ""GW"", ""HM"", ""XK"", ""MS"", ""NU"", ""NF"", ""PN"", ""BL"", ""SH"", ""MF"", ""PM"", ""SX"", ""GS"", ""SS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""AR"", ""AU"", ""CL"", ""PE"", ""AT"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""RS"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""HU"", ""CY"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""FR"", ""UY"", ""PR"", ""BA"", ""PS"", ""BH"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV""]",,2026-06-03 01:17:16+00,2026-06-03 01:17:17+00
ACC-04,31110148930598,31128648033156,slg:smart-ev-chargers-2434-08_[ch=13906]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260603_Vid:204618_act:105201_ci:_jid:701293,adst_slg:smart-ev-chargers-2434-08_[ch=13906]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260603_Vid:204618_act:105201_ci:_jid:701293,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US"", ""AL"", ""MO"", ""ME"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""TZ"", ""LY"", ""MQ"", ""BW"", ""IT"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""AW"", ""PF"", ""BM"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""KG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AN"", ""AQ"", ""BQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""CW"", ""TF"", ""GW"", ""HM"", ""XK"", ""MS"", ""NU"", ""NF"", ""PN"", ""BL"", ""SH"", ""MF"", ""PM"", ""SX"", ""GS"", ""SS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""AR"", ""AU"", ""CL"", ""PE"", ""AT"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""RS"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""HU"", ""CY"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""FR"", ""UY"", ""PR"", ""BA"", ""PS"", ""BH"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV""]",,2026-06-03 01:22:05+00,2026-06-03 01:22:07+00
ACC-04,31315054188818,31239213497164,slg:mobile-internet-plans-guide-52_[ch=21387]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blue_aid:_usr:30_date:20260603_Vid:214832_act:105201_ci:_jid:217218,adst_slg:mobile-internet-plans-guide-52_[ch=21387]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blue_aid:_usr:30_date:20260603_Vid:214832_act:105201_ci:_jid:217218,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US"", ""AL"", ""MO"", ""ME"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""TZ"", ""LY"", ""MQ"", ""BW"", ""IT"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""AW"", ""PF"", ""BM"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""KG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AN"", ""AQ"", ""BQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""CW"", ""TF"", ""GW"", ""HM"", ""XK"", ""MS"", ""NU"", ""NF"", ""PN"", ""BL"", ""SH"", ""MF"", ""PM"", ""SX"", ""GS"", ""SS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""AR"", ""AU"", ""CL"", ""PE"", ""AT"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""RS"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""HU"", ""CY"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""FR"", ""UY"", ""PR"", ""BA"", ""PS"", ""BH"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV""]",,2026-06-03 01:23:10+00,2026-06-03 01:23:11+00
ACC-04,31440050271347,31204160858534,slg:hidden-online-degrees-review-86_[ch=47015]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:643821_act:105201_ci:_jid:302028,adst_slg:hidden-online-degrees-review-86_[ch=47015]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:643821_act:105201_ci:_jid:302028,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",,2026-06-05 02:19:00+00,2026-06-05 02:19:02+00
ACC-04,31152803618641,31227295345452,slg:flexible-online-degrees-offers-56_[ch=20591]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:177948_act:105201_ci:_jid:863552,adst_slg:flexible-online-degrees-offers-56_[ch=20591]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:177948_act:105201_ci:_jid:863552,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",,2026-06-05 02:19:14+00,2026-06-05 02:19:15+00
ACC-04,31128308574118,31521573923184,slg:flexible-online-degrees-offers-56_[ch=70922]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:black_aid:_usr:30_date:20260605_Vid:177948_act:105201_ci:_jid:167609,adst_slg:flexible-online-degrees-offers-56_[ch=70922]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:black_aid:_usr:30_date:20260605_Vid:177948_act:105201_ci:_jid:167609,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",,2026-06-05 02:19:35+00,2026-06-05 02:19:36+00
ACC-04,31177260892398,31472786689248,slg:hidden-online-degrees-review-86_[ch=10442]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:643821_act:105201_ci:_jid:284735,adst_slg:hidden-online-degrees-review-86_[ch=10442]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:643821_act:105201_ci:_jid:284735,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",,2026-06-05 02:19:49+00,2026-06-05 02:19:50+00
ACC-04,31212412385663,31627877582718,slg:luxury-dental-implants-offers-40_[ch=99960]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:black_aid:_usr:30_date:20260605_Vid:109839_act:105201_ci:_jid:147447,adst_slg:luxury-dental-implants-offers-40_[ch=99960]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:black_aid:_usr:30_date:20260605_Vid:109839_act:105201_ci:_jid:147447,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",,2026-06-05 02:19:52+00,2026-06-05 02:19:53+00
ACC-04,31137022341189,31132979320923,slg:compact-pet-insurance-near-me-29_[ch=31310]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blackn_aid:_usr:30_date:20260605_Vid:527865_act:105201_ci:_jid:542739,adst_slg:compact-pet-insurance-near-me-29_[ch=31310]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blackn_aid:_usr:30_date:20260605_Vid:527865_act:105201_ci:_jid:542739,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US"", ""CA""]",,2026-06-05 02:20:00+00,2026-06-05 02:20:02+00
ACC-04,31622806633076,31281601732999,slg:compact-pet-insurance-near-me-29_[ch=21794]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:527865_act:105201_ci:_jid:189596,adst_slg:compact-pet-insurance-near-me-29_[ch=21794]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:527865_act:105201_ci:_jid:189596,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US"", ""CA""]",,2026-06-05 02:20:06+00,2026-06-05 02:20:07+00
ACC-04,31295770544298,31158877694790,slg:budget-walk-in-tubs-program-44_[ch=13836]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blue_aid:_usr:30_date:20260605_Vid:337885_act:105201_ci:_jid:209473,adst_slg:budget-walk-in-tubs-program-44_[ch=13836]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blue_aid:_usr:30_date:20260605_Vid:337885_act:105201_ci:_jid:209473,ACTIVE,ADSET_OFF,381.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",,2026-06-05 02:22:56+00,2026-06-05 02:22:58+00
ACC-04,31560922845145,31118189129671,slg:budget-walk-in-tubs-program-44_[ch=69039]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:337885_act:105201_ci:_jid:648901,adst_slg:budget-walk-in-tubs-program-44_[ch=69039]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:bluen_aid:_usr:30_date:20260605_Vid:337885_act:105201_ci:_jid:648901,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",,2026-06-05 02:23:06+00,2026-06-05 02:23:07+00
ACC-04,31151762214270,31252415163574,slg:certified-roof-repair-near-me-47_[ch=18588]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:black_aid:_usr:30_date:20260605_Vid:362909_act:105201_ci:_jid:168260,adst_slg:certified-roof-repair-near-me-47_[ch=18588]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:black_aid:_usr:30_date:20260605_Vid:362909_act:105201_ci:_jid:168260,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US"", ""AL"", ""MO"", ""ME"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""TZ"", ""LY"", ""MQ"", ""BW"", ""IT"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""AW"", ""PF"", ""BM"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""KG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AN"", ""AQ"", ""BQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""CW"", ""TF"", ""GW"", ""HM"", ""XK"", ""MS"", ""NU"", ""NF"", ""PN"", ""BL"", ""SH"", ""MF"", ""PM"", ""SX"", ""GS"", ""SS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""AR"", ""AU"", ""CL"", ""PE"", ""AT"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""RS"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""HU"", ""CY"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""FR"", ""UY"", ""PR"", ""BA"", ""PS"", ""BH"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV""]",es,2026-06-05 02:23:12+00,2026-06-05 02:23:14+00
ACC-04,31238949717128,31297646049620,slg:remote-phone-plans-options-45_[ch=30424]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blackn_aid:_usr:30_date:20260605_Vid:319732_act:105201_ci:_jid:407492,adst_slg:remote-phone-plans-options-45_[ch=30424]_vt:_g:US_bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blackn_aid:_usr:30_date:20260605_Vid:319732_act:105201_ci:_jid:407492,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",,2026-06-05 02:23:16+00,2026-06-05 02:23:18+00
ACC-04,31239787022842,31157957056336,slg:premium-online-degrees-near-me-39_[ch=19086]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blackn_aid:_usr:30_date:20260605_Vid:344336_act:105201_ci:_jid:274633,adst_slg:premium-online-degrees-near-me-39_[ch=19086]_vt:_g:US..._bid:LC_d:_ibud:1_BN:Adi M_lg:en_plt:AUTO_crf:Flex_atr:7DC_st:blackn_aid:_usr:30_date:20260605_Vid:344336_act:105201_ci:_jid:274633,ACTIVE,ADSET_OFF,127.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US"", ""AL"", ""MO"", ""ME"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""TZ"", ""LY"", ""MQ"", ""BW"", ""IT"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""AW"", ""PF"", ""BM"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""KG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AN"", ""AQ"", ""BQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""CW"", ""TF"", ""GW"", ""HM"", ""XK"", ""MS"", ""NU"", ""NF"", ""PN"", ""BL"", ""SH"", ""MF"", ""PM"", ""SX"", ""GS"", ""SS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""AR"", ""CL"", ""PE"", ""AT"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""RS"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""HU"", ""CY"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""FR"", ""UY"", ""PR"", ""BA"", ""PS"", ""BH"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV""]",es,2026-06-05 02:23:27+00,2026-06-05 02:23:29+00
