adset_id,fb_ad_account_id,account_name,date,spend,impressions,clicks,fb_conversions,estimated_conversions,revenue,profit,roi,rpc,cpa,ctr,cr,first_spend_date,spend_day_no
31329554314070,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31329554314070,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31558558342930,9913405683583663,ACC-04,2026-06-06,0.0762,5,1,0,0.0,0.0,-0.0762,-1.0,0.0,0.0,0.2,0.0,2026-06-06,1
31558558342930,9913405683583663,ACC-04,2026-06-07,3.6703,183,14,4,4.0,18.2753,14.605,3.9792,4.5688,0.9176,0.076503,0.285714,2026-06-06,2
31558558342930,9913405683583663,ACC-04,2026-06-08,2.2606,117,6,4,4.0,12.9921,10.7315,4.7472,3.248,0.5652,0.051282,0.666667,2026-06-06,3
31558558342930,9913405683583663,ACC-04,2026-06-09,3.0861,145,2,0,0.0,0.0,-3.0861,-1.0,0.0,0.0,0.013793,0.0,2026-06-06,4
31558558342930,9913405683583663,ACC-04,2026-06-10,3.8608,202,8,1,1.0,1.1811,-2.6797,-0.6941,1.1811,3.8608,0.039604,0.125,2026-06-06,5
31558558342930,9913405683583663,ACC-04,2026-06-11,5.0673,259,6,1,1.0,6.9088,1.8415,0.3634,6.9088,5.0673,0.023166,0.166667,2026-06-06,6
31558558342930,9913405683583663,ACC-04,2026-06-12,2.8956,130,6,1,1.0,2.1336,-0.762,-0.2632,2.1336,2.8956,0.046154,0.166667,2026-06-06,7
31163018976146,9913405683583663,ACC-04,2026-06-06,0.0,1,0,0,,,,0.0,0.0,0.0,0.0,,2026-06-07,0
31163018976146,9913405683583663,ACC-04,2026-06-07,3.1115,851,27,8,10.0,4.6228,1.5113,0.4857,0.4623,0.3112,0.031727,0.296296,2026-06-07,1
31163018976146,9913405683583663,ACC-04,2026-06-08,5.1943,1576,32,1,1.0,2.6289,-2.5654,-0.4939,2.6289,5.1943,0.020305,0.03125,2026-06-07,2
31163018976146,9913405683583663,ACC-04,2026-06-09,2.4638,907,21,3,3.0,2.5273,0.0635,0.0258,0.8424,0.8213,0.023153,0.142857,2026-06-07,3
31163018976146,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,3
31163018976146,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,3
31163018976146,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,3
31108779379018,9913405683583663,ACC-04,2026-06-07,0.5969,56,0,0,0.0,0.0,-0.5969,-1.0,0.0,0.0,0.0,,2026-06-07,1
31108779379018,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31108779379018,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31108779379018,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31108779379018,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31108779379018,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31217156673145,9913405683583663,ACC-04,2026-06-07,0.9525,44,0,0,0.0,0.0,-0.9525,-1.0,0.0,0.0,0.0,,2026-06-07,1
31217156673145,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31217156673145,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31217156673145,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31217156673145,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31217156673145,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-07,1
31311598193429,9913405683583663,ACC-04,2026-06-07,0.5715,97,2,0,0.0,0.0,-0.5715,-1.0,0.0,0.0,0.020619,0.0,2026-06-07,1
31311598193429,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31311598193429,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31311598193429,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31311598193429,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31311598193429,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31234321873312,9913405683583663,ACC-04,2026-06-07,0.5461,60,2,1,1.0,0.0127,-0.5334,-0.9767,0.0127,0.5461,0.033333,0.5,2026-06-07,1
31234321873312,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31234321873312,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31234321873312,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31234321873312,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31234321873312,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31173597087415,9913405683583663,ACC-04,2026-06-07,1.2827,109,5,4,4.0,0.5461,-0.7366,-0.5743,0.1365,0.3207,0.045872,0.8,2026-06-07,1
31173597087415,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31173597087415,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31173597087415,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31173597087415,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31173597087415,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31442020869055,9913405683583663,ACC-04,2026-06-07,0.5207,116,2,0,0.0,0.0,-0.5207,-1.0,0.0,0.0,0.017241,0.0,2026-06-07,1
31442020869055,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31442020869055,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31442020869055,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31442020869055,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31442020869055,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31174879673039,9913405683583663,ACC-04,2026-06-07,1.27,455,64,6,6.0,0.6731,-0.5969,-0.47,0.1122,0.2117,0.140659,0.09375,2026-06-07,1
31174879673039,9913405683583663,ACC-04,2026-06-08,1.3589,501,63,7,11.0,0.8763,-0.4826,-0.3551,0.0797,0.1235,0.125749,0.111111,2026-06-07,2
31174879673039,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31174879673039,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31174879673039,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31174879673039,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31327473700930,9913405683583663,ACC-04,2026-06-07,0.635,80,4,2,2.0,0.1143,-0.5207,-0.82,0.0572,0.3175,0.05,0.5,2026-06-07,1
31327473700930,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31327473700930,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31327473700930,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31327473700930,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31327473700930,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31240178614812,9913405683583663,ACC-04,2026-06-07,0.508,118,6,6,6.0,0.1143,-0.3937,-0.775,0.019,0.0847,0.050847,1.0,2026-06-07,1
31240178614812,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31240178614812,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31240178614812,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31240178614812,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31240178614812,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31983969453004,9913405683583663,ACC-04,2026-06-07,0.6096,95,11,0,0.0,0.0,-0.6096,-1.0,0.0,0.0,0.115789,0.0,2026-06-07,1
31983969453004,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31983969453004,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31983969453004,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31983969453004,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31983969453004,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31222347738431,9913405683583663,ACC-04,2026-06-07,1.3843,174,16,4,4.0,2.9337,1.5494,1.1193,0.7334,0.3461,0.091954,0.25,2026-06-07,1
31222347738431,9913405683583663,ACC-04,2026-06-08,1.6002,209,11,1,1.0,0.2921,-1.3081,-0.8175,0.2921,1.6002,0.052632,0.090909,2026-06-07,2
31222347738431,9913405683583663,ACC-04,2026-06-09,1.0033,124,7,1,1.0,0.1143,-0.889,-0.8861,0.1143,1.0033,0.056452,0.142857,2026-06-07,3
31222347738431,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,3
31222347738431,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,3
31222347738431,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,3
31267724729824,9913405683583663,ACC-04,2026-06-07,1.5113,216,20,1,1.0,0.9398,-0.5715,-0.3782,0.9398,1.5113,0.092593,0.05,2026-06-07,1
31267724729824,9913405683583663,ACC-04,2026-06-08,1.3335,214,19,3,3.0,0.3683,-0.9652,-0.7238,0.1228,0.4445,0.088785,0.157895,2026-06-07,2
31267724729824,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31267724729824,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31267724729824,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31267724729824,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31275731845445,9913405683583663,ACC-04,2026-06-07,1.3462,240,20,10,10.0,2.0066,0.6604,0.4906,0.2007,0.1346,0.083333,0.5,2026-06-07,1
31275731845445,9913405683583663,ACC-04,2026-06-08,3.4163,580,57,31,31.0,3.6957,0.2794,0.0818,0.1192,0.1102,0.098276,0.54386,2026-06-07,2
31275731845445,9913405683583663,ACC-04,2026-06-09,4.5593,1171,95,35,35.0,2.8194,-1.7399,-0.3816,0.0806,0.1303,0.081127,0.368421,2026-06-07,3
31275731845445,9913405683583663,ACC-04,2026-06-10,0.762,188,13,1,1.0,0.0381,-0.7239,-0.95,0.0381,0.762,0.069149,0.076923,2026-06-07,4
31275731845445,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,4
31275731845445,9913405683583663,ACC-04,2026-06-12,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-07,4
31221718773016,9913405683583663,ACC-04,2026-06-07,0.6477,60,1,1,1.0,0.0254,-0.6223,-0.9608,0.0254,0.6477,0.016667,1.0,2026-06-07,1
31221718773016,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31221718773016,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31221718773016,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31221718773016,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31221718773016,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31500462861313,9913405683583663,ACC-04,2026-06-07,1.0795,169,6,2,2.0,0.5207,-0.5588,-0.5176,0.2604,0.5397,0.035503,0.333333,2026-06-07,1
31500462861313,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31500462861313,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31500462861313,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31500462861313,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31500462861313,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31469116854677,9913405683583663,ACC-04,2026-06-07,0.4826,504,25,3,3.0,0.1905,-0.2921,-0.6053,0.0635,0.1609,0.049603,0.12,2026-06-07,1
31469116854677,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31469116854677,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31469116854677,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31469116854677,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31469116854677,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31445874995136,9913405683583663,ACC-04,2026-06-07,0.635,82,8,1,1.0,0.0635,-0.5715,-0.9,0.0635,0.635,0.097561,0.125,2026-06-07,1
31445874995136,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31445874995136,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31445874995136,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31445874995136,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31445874995136,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31196138292856,9913405683583663,ACC-04,2026-06-07,0.4826,457,27,1,1.0,0.1778,-0.3048,-0.6316,0.1778,0.4826,0.059081,0.037037,2026-06-07,1
31196138292856,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31196138292856,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31196138292856,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31196138292856,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31196138292856,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31202048419674,9913405683583663,ACC-04,2026-06-07,0.6096,119,10,4,4.0,0.2286,-0.381,-0.625,0.0572,0.1524,0.084034,0.4,2026-06-07,1
31202048419674,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31202048419674,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31202048419674,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31202048419674,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31202048419674,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31148878735322,9913405683583663,ACC-04,2026-06-07,0.1778,17,0,0,0.0,0.0,-0.1778,-1.0,0.0,0.0,0.0,,2026-06-07,1
31148878735322,9913405683583663,ACC-04,2026-06-08,0.8509,45,1,0,0.0,0.0,-0.8509,-1.0,0.0,0.0,0.022222,0.0,2026-06-07,2
31148878735322,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31148878735322,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31148878735322,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31148878735322,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,2
31515347886140,9913405683583663,ACC-04,2026-06-07,0.9144,55,1,0,0.0,0.0,-0.9144,-1.0,0.0,0.0,0.018182,0.0,2026-06-07,1
31515347886140,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31515347886140,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31515347886140,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31515347886140,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31515347886140,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31209740459647,9913405683583663,ACC-04,2026-06-07,1.8669,129,15,4,4.0,6.8961,5.0292,2.6939,1.724,0.4667,0.116279,0.266667,2026-06-07,1
31209740459647,9913405683583663,ACC-04,2026-06-08,3.2893,153,7,1,1.0,1.143,-2.1463,-0.6525,1.143,3.2893,0.045752,0.142857,2026-06-07,2
31209740459647,9913405683583663,ACC-04,2026-06-09,4.7371,234,29,2,2.0,4.7244,-0.0127,-0.0027,2.3622,2.3686,0.123932,0.068966,2026-06-07,3
31209740459647,9913405683583663,ACC-04,2026-06-10,5.0165,304,25,2,2.0,4.4069,-0.6096,-0.1215,2.2034,2.5082,0.082237,0.08,2026-06-07,4
31209740459647,9913405683583663,ACC-04,2026-06-11,3.1369,211,18,1,1.0,4.0386,0.9017,0.2874,4.0386,3.1369,0.085308,0.055556,2026-06-07,5
31209740459647,9913405683583663,ACC-04,2026-06-12,2.1971,102,9,2,2.0,4.4577,2.2606,1.0289,2.2288,1.0986,0.088235,0.222222,2026-06-07,6
31109557363427,9913405683583663,ACC-04,2026-06-07,0.6477,256,2,0,0.0,0.0,-0.6477,-1.0,0.0,0.0,0.007813,0.0,2026-06-07,1
31109557363427,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31109557363427,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31109557363427,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31109557363427,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-07,1
31109557363427,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-07,1
31504401039646,9913405683583663,ACC-04,2026-06-07,0.0,53,1,0,,,,0.0,0.0,0.0,0.018868,0.0,2026-06-08,0
31504401039646,9913405683583663,ACC-04,2026-06-08,1.5748,1013,40,5,5.0,0.1905,-1.3843,-0.879,0.0381,0.315,0.039487,0.125,2026-06-08,1
31504401039646,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-08,1
31504401039646,9913405683583663,ACC-04,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-08,1
31504401039646,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-08,1
31504401039646,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-08,1
31200416618005,9913405683583663,ACC-04,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,,0
31200416618005,9913405683583663,ACC-04,2026-06-09,0.0,2,0,0,,,,0.0,0.0,0.0,0.0,,,0
31200416618005,9913405683583663,ACC-04,2026-06-10,0.0,3,0,0,,,,0.0,0.0,0.0,0.0,,,0
31200416618005,9913405683583663,ACC-04,2026-06-11,0.0,4,0,0,,,,0.0,0.0,0.0,0.0,,,0
31200416618005,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
31315513289109,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
31315513289109,9913405683583663,ACC-04,2026-06-10,0.9525,229,6,0,0.0,0.0,-0.9525,-1.0,0.0,0.0,0.026201,0.0,2026-06-10,1
31315513289109,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31315513289109,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31167980911567,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
31167980911567,9913405683583663,ACC-04,2026-06-10,1.3208,77,8,0,0.0,0.0,-1.3208,-1.0,0.0,0.0,0.103896,0.0,2026-06-10,1
31167980911567,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31167980911567,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31278865310814,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
31278865310814,9913405683583663,ACC-04,2026-06-10,2.3495,174,13,0,0.0,1.27,-1.0795,-0.4595,0.0,0.0,0.074713,0.0,2026-06-10,1
31278865310814,9913405683583663,ACC-04,2026-06-11,0.3683,36,3,1,1.0,0.2159,-0.1524,-0.4138,0.2159,0.3683,0.083333,0.333333,2026-06-10,2
31278865310814,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,2
31196655967182,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
31196655967182,9913405683583663,ACC-04,2026-06-10,2.5019,887,51,9,12.0,3.5433,1.0414,0.4162,0.2953,0.2085,0.057497,0.176471,2026-06-10,1
31196655967182,9913405683583663,ACC-04,2026-06-11,3.7592,1191,88,18,18.0,12.2174,8.4582,2.25,0.6787,0.2088,0.073887,0.204545,2026-06-10,2
31196655967182,9913405683583663,ACC-04,2026-06-12,1.8796,560,21,8,8.0,1.7907,-0.0889,-0.0473,0.2238,0.235,0.0375,0.380952,2026-06-10,3
31264368174916,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
31264368174916,9913405683583663,ACC-04,2026-06-10,1.3335,211,11,0,0.0,0.0,-1.3335,-1.0,0.0,0.0,0.052133,0.0,2026-06-10,1
31264368174916,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31264368174916,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31635294425899,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
31635294425899,9913405683583663,ACC-04,2026-06-10,0.9144,80,4,0,0.0,1.9939,1.0795,1.1806,0.0,0.0,0.05,0.0,2026-06-10,1
31635294425899,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31635294425899,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31887606876383,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
31887606876383,9913405683583663,ACC-04,2026-06-10,1.4732,97,14,1,1.0,0.6731,-0.8001,-0.5431,0.6731,1.4732,0.14433,0.071429,2026-06-10,1
31887606876383,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31887606876383,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31276831698409,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
31276831698409,9913405683583663,ACC-04,2026-06-10,1.1557,60,2,1,1.0,3.8735,2.7178,2.3516,3.8735,1.1557,0.033333,0.5,2026-06-10,1
31276831698409,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31276831698409,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31386467900989,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
31386467900989,9913405683583663,ACC-04,2026-06-10,1.3462,96,2,0,0.0,0.0,-1.3462,-1.0,0.0,0.0,0.020833,0.0,2026-06-10,1
31386467900989,9913405683583663,ACC-04,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31386467900989,9913405683583663,ACC-04,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,1
31107075634783,9913405683583663,ACC-04,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-10,0
